"symbol","uniprot","ensembl","entrez","name","score","nsirna"
"MAPK9","P45984","ENSG00000050748",5601,"Mitogen-activated protein kinase 9",0.322596677178937,3
"MAPKAP1","Q9BPZ7","ENSG00000119487",79109,"Target of rapamycin complex 2 subunit MAPKAP1",-0.568325591083004,2
"MAPKAPK2","P49137","ENSG00000162889",9261,"MAP kinase-activated protein kinase 2",-0.150126756529972,3
"MAPKAPK3","Q16644","ENSG00000114738",7867,"MAP kinase-activated protein kinase 3",-0.362284037892678,3
"MAPKAPK5","Q8IW41","ENSG00000089022",8550,"MAP kinase-activated protein kinase 5",0.115848553869537,3
"MARCHF1","Q8TCQ1","ENSG00000145416",55016,"E3 ubiquitin-protein ligase MARCHF1",-0.085904473782076,2
"MARCHF2","Q9P0N8","ENSG00000099785",51257,"E3 ubiquitin-protein ligase MARCHF2",-0.515077811662558,2
"MARCHF3","Q86UD3","ENSG00000173926",115123,"E3 ubiquitin-protein ligase MARCHF3",-0.180935038531884,2
"MARCHF4","Q9P2E8","ENSG00000144583",57574,"E3 ubiquitin-protein ligase MARCHF4",0.109065323950854,1
"MARCHF6","O60337","ENSG00000145495",10299,"E3 ubiquitin-protein ligase MARCHF6",0.143325217455705,2
"MARCHF8","Q5T0T0","ENSG00000278545",220972,"E3 ubiquitin-protein ligase MARCHF8",0.0155890166319165,2
"MARCHF9","Q86YJ5","ENSG00000139266",92979,"E3 ubiquitin-protein ligase MARCHF9",1.24656148027327,2
"MARCO","Q9UEW3","ENSG00000019169",8685,"Macrophage receptor MARCO",0.119455687071978,3
"MARK1","Q9P0L2","ENSG00000116141",4139,"Serine/threonine-protein kinase MARK1",-0.287722347397565,3
"MARK2","Q7KZI7","ENSG00000072518",2011,"Serine/threonine-protein kinase MARK2",-0.053969435490145,3
"MARK3","P27448","ENSG00000075413",4140,"MAP/microtubule affinity-regulating kinase 3",-0.383328460091026,2
"MARK4","Q96L34","ENSG00000007047",57787,"MAP/microtubule affinity-regulating kinase 4",-0.213172098963694,3
"MARS1","P56192","ENSG00000166986",4141,"Methionine--tRNA ligase, cytoplasmic",0.309066420360867,2
"MARS2","Q96GW9","ENSG00000247626",92935,"Methionine--tRNA ligase, mitochondrial",0.310575680621695,2
"MARVELD3","Q96A59","ENSG00000140832",91862,"MARVEL domain-containing protein 3",-0.340262137172624,2
"MAS1","P04201","ENSG00000130368",4142,"Proto-oncogene Mas",0.294351188227533,3
"MAS1L","P35410","ENSG00000206470",116511,"Mas-related G-protein coupled receptor MRG",0.019825631781121,3
"MASP1","P48740","ENSG00000127241",5648,"Mannan-binding lectin serine protease 1",0.513041812155796,3
"MASP2","O00187","ENSG00000009724",10747,"Mannan-binding lectin serine protease 2",0.134192966978054,3
"MAST1","Q9Y2H9","ENSG00000105613",22983,"Microtubule-associated serine/threonine-protein kinase 1",-0.633500886173137,3
"MAST2","Q6P0Q8","ENSG00000086015",23139,"Microtubule-associated serine/threonine-protein kinase 2",0.299770979383977,3
"MAST3","O60307","ENSG00000099308",23031,"Microtubule-associated serine/threonine-protein kinase 3",0.000745458749861011,3
"MAST4","O15021","ENSG00000069020",375449,"Microtubule-associated serine/threonine-protein kinase 4",0.319419525386534,2
"MASTL","Q96GX5","ENSG00000120539",84930,"Serine/threonine-protein kinase greatwall",-0.208063559675251,3
"MAT1A","Q00266","ENSG00000151224",4143,"S-adenosylmethionine synthase isoform type-1",1.16022354133716,3
"MAT2A","P31153","ENSG00000168906",4144,"S-adenosylmethionine synthase isoform type-2",-0.137573009384276,3
"MAT2B","Q9NZL9","ENSG00000038274",27430,"Methionine adenosyltransferase 2 subunit beta",-0.127861776634329,3
"MATK","P42679","ENSG00000007264",4145,"Megakaryocyte-associated tyrosine-protein kinase",-0.732720816796876,3
"MATN1","P21941","ENSG00000162510",4146,"Cartilage matrix protein",0.130164259164429,3
"MATN2","O00339","ENSG00000132561",4147,"Matrilin-2",-0.100269618843784,3
"MATN3","O15232","ENSG00000132031",4148,"Matrilin-3",-0.897863878050517,3
"MATN4","O95460","ENSG00000124159",8785,"Matrilin-4",-0.171276577029542,3
"MATR3","P43243","ENSG00000015479",9782,"Matrin-3",-0.281790878162808,3
"MAX","P61244","ENSG00000125952",4149,"Protein max",0.492733332552184,2
"MAZ","P56270","ENSG00000103495",4150,"Myc-associated zinc finger protein",0.219384384437058,2
"MB","P02144","ENSG00000198125",4151,"Myoglobin",-0.0832273717633842,3
"MBD1","Q9UIS9","ENSG00000141644",4152,"Methyl-CpG-binding domain protein 1",-0.299691632249509,3
"MBD2","Q9UBB5","ENSG00000134046",8932,"Methyl-CpG-binding domain protein 2",-0.420125202400743,3
"MBD3","O95983","ENSG00000071655",53615,"Methyl-CpG-binding domain protein 3",-0.0180334423824357,3
"MBL2","P11226","ENSG00000165471",4153,"Mannose-binding protein C",0.431065452173423,3
"MBNL1","Q9NR56","ENSG00000152601",4154,"Muscleblind-like protein 1",0.520078048863601,3
"MBNL2","Q5VZF2","ENSG00000139793",10150,"Muscleblind-like protein 2",-0.322959762339117,3
"MBNL3","Q9NUK0","ENSG00000076770",55796,"Muscleblind-like protein 3",-0.324547976484696,2
"MBOAT1","Q6ZNC8","ENSG00000172197",154141,"Lysophospholipid acyltransferase 1",0.72229428413616,3
"MBOAT2","Q6ZWT7","ENSG00000143797",129642,"Lysophospholipid acyltransferase 2",0.596144800538183,3
"MBOAT7","Q96N66","ENSG00000277025",79143,"Lysophospholipid acyltransferase 7",-0.353602258637585,3
"MBTPS1","Q14703","ENSG00000140943",8720,"Membrane-bound transcription factor site-1 protease",0.0186636728578077,3
"MBTPS2","O43462","ENSG00000012174",51360,"Membrane-bound transcription factor site-2 protease",-0.909912929175344,3
"MC1R","Q01726","ENSG00000258839",4157,"Melanocyte-stimulating hormone receptor",0.581458124177321,3
"MC2R","Q01718","ENSG00000185231",4158,"Adrenocorticotropic hormone receptor",0.0135098888774898,3
"MC3R","P41968","ENSG00000124089",4159,"Melanocortin receptor 3",0.104049741910144,3
"MC4R","P32245","ENSG00000166603",4160,"Melanocortin receptor 4",-0.651266211630181,3
"MC5R","P33032","ENSG00000176136",4161,"Melanocortin receptor 5",-0.0333602730663181,3
"MCAT","Q8IVS2","ENSG00000100294",27349,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",-0.687563999377677,3
"MCCC1","Q96RQ3","ENSG00000078070",56922,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",-0.840583347910287,2
"MCCC2","Q9HCC0","ENSG00000131844",64087,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",-0.272272493520962,2
"MCF2","P10911","ENSG00000101977",4168,"Proto-oncogene DBL",-0.145284594347763,2
"MCF2L","O15068","ENSG00000126217",23263,"Guanine nucleotide exchange factor DBS",0.756051079003354,3
"MCFD2","Q8NI22","ENSG00000180398",90411,"Multiple coagulation factor deficiency protein 2",-0.0143021727806017,3
"MCHR1","Q99705","ENSG00000128285",2847,"Melanin-concentrating hormone receptor 1",0.0782940995015807,3
"MCHR2","Q969V1","ENSG00000152034",84539,"Melanin-concentrating hormone receptor 2",0.238582435429292,3
"MCM2","P49736","ENSG00000073111",4171,"DNA replication licensing factor MCM2",-0.512601510073925,2
"MCM3","P25205","ENSG00000112118",4172,"DNA replication licensing factor MCM3",-0.165432141371589,3
"MCM4","P33991","ENSG00000104738",4173,"DNA replication licensing factor MCM4",-0.000792165333089669,3
"MCM5","P33992","ENSG00000100297",4174,"DNA replication licensing factor MCM5",-0.216854947461992,3
"MCM6","Q14566","ENSG00000076003",4175,"DNA replication licensing factor MCM6",-0.310344191875884,3
"MCM7","P33993","ENSG00000166508",4176,"DNA replication licensing factor MCM7",0.377402644685714,3
"MCM8","Q9UJA3","ENSG00000125885",84515,"DNA helicase MCM8",-0.0621892577661914,3
"MCM9","Q9NXL9","ENSG00000111877",254394,"DNA helicase MCM9",0.0868190326669603,3
"MCOLN1","Q9GZU1","ENSG00000090674",57192,"Mucolipin-1",0.087812214755621,3
"MCOLN2","Q8IZK6","ENSG00000153898",255231,"Mucolipin-2",-0.406345253623834,3
"MCOLN3","Q8TDD5","ENSG00000055732",55283,"Mucolipin-3",-0.628632948082697,3
"MCTS1","Q9ULC4","ENSG00000288295",28985,"Malignant T-cell-amplified sequence 1",-0.125992289182638,3
"MDFI","Q99750","ENSG00000112559",4188,"MyoD family inhibitor",0.403675386135712,3
"MDH1","P40925","ENSG00000014641",4190,"Malate dehydrogenase, cytoplasmic",0.0512875202375334,3
"MDH1B","Q5I0G3","ENSG00000138400",130752,"Putative malate dehydrogenase 1B",0.302635408085863,3
"MDH2","P40926","ENSG00000146701",4191,"Malate dehydrogenase, mitochondrial",-0.221836107396035,2
"MDM2","Q00987","ENSG00000135679",4193,"E3 ubiquitin-protein ligase Mdm2",-0.203349797472414,2
"MDM4","O15151","ENSG00000198625",4194,"Protein Mdm4",-0.846374115272768,2
"MDN1","Q9NU22","ENSG00000288121",23195,"Midasin",-0.156876098550436,3
"ME1","P48163","ENSG00000065833",4199,"NADP-dependent malic enzyme",0.187898368632833,2
"ME2","P23368","ENSG00000082212",4200,"NAD-dependent malic enzyme, mitochondrial",-0.194400097280473,3
"ME3","Q16798","ENSG00000151376",10873,"NADP-dependent malic enzyme, mitochondrial",0.380062665706311,3
"MECOM","Q03112","ENSG00000085276",2122,"Histone-lysine N-methyltransferase MECOM",0.194018220858056,4
"MECP2","P51608","ENSG00000169057",4204,"Methyl-CpG-binding protein 2",0.477516667225236,3
"MECR","Q9BV79","ENSG00000116353",51102,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",0.342711014071452,3
"MED1","Q15648","ENSG00000125686",5469,"Mediator of RNA polymerase II transcription subunit 1",-0.197512513707513,2
"MED13","Q9UHV7","ENSG00000108510",9969,"Mediator of RNA polymerase II transcription subunit 13",-0.553384952145246,2
"MED14","O60244","ENSG00000180182",9282,"Mediator of RNA polymerase II transcription subunit 14",0.314053745307991,3
"MED16","Q9Y2X0","ENSG00000175221",10025,"Mediator of RNA polymerase II transcription subunit 16",-0.74914293415586,2
"MED17","Q9NVC6","ENSG00000042429",9440,"Mediator of RNA polymerase II transcription subunit 17",-0.0392679966897214,3
"MED20","Q9H944","ENSG00000124641",9477,"Mediator of RNA polymerase II transcription subunit 20",0.297791878808332,2
"MED21","Q13503","ENSG00000152944",9412,"Mediator of RNA polymerase II transcription subunit 21",0.268286941615306,3
"MED24","O75448","ENSG00000008838",9862,"Mediator of RNA polymerase II transcription subunit 24",-0.100273593958408,2
"MED26","O95402","ENSG00000105085",9441,"Mediator of RNA polymerase II transcription subunit 26",0.0573494918578926,1
"MED30","Q96HR3","ENSG00000164758",90390,"Mediator of RNA polymerase II transcription subunit 30",0.007291553419634,2
"MED4","Q9NPJ6","ENSG00000136146",29079,"Mediator of RNA polymerase II transcription subunit 4",-0.115140720586804,2
"MED6","O75586","ENSG00000133997",10001,"Mediator of RNA polymerase II transcription subunit 6",-0.604694314238923,3
"MED8","Q96G25","ENSG00000159479",112950,"Mediator of RNA polymerase II transcription subunit 8",0.431221360346671,2
"MEF2A","Q02078","ENSG00000068305",4205,"Myocyte-specific enhancer factor 2A",0.0930378041544581,3
"MEF2C","Q06413","ENSG00000081189",4208,"Myocyte-specific enhancer factor 2C",0.128253214264336,2
"MEF2D","Q14814","ENSG00000116604",4209,"Myocyte-specific enhancer factor 2D",-0.780357290289669,1
"MEFV","O15553","ENSG00000103313",4210,"Pyrin",-0.0493198894313865,2
"MEGF10","Q96KG7","ENSG00000145794",84466,"Multiple epidermal growth factor-like domains protein 10",0.60639740229171,2
"MEGF6","O75095","ENSG00000162591",1953,"Multiple epidermal growth factor-like domains protein 6",-0.258506142137138,2
"MEGF8","Q7Z7M0","ENSG00000105429",1954,"Multiple epidermal growth factor-like domains protein 8",0.00445421000510555,2
"MEGF9","Q9H1U4","ENSG00000106780",1955,"Multiple epidermal growth factor-like domains protein 9",-0.685671993632393,1
"MEIS1","O00470","ENSG00000143995",4211,"Homeobox protein Meis1",-0.0043951371383342,3
"MEIS2","O14770","ENSG00000134138",4212,"Homeobox protein Meis2",-0.479944490215362,3
"MEIS3","Q99687","ENSG00000105419",56917,"Homeobox protein Meis3",0.044278841476241,3
"MELK","Q14680","ENSG00000165304",9833,"Maternal embryonic leucine zipper kinase",0.424082067770037,2
"MEOX1","P50221","ENSG00000005102",4222,"Homeobox protein MOX-1",0.004948720092736,2
"MEOX2","P50222","ENSG00000106511",4223,"Homeobox protein MOX-2",-0.563638567946372,3
"MEP1A","Q16819","ENSG00000112818",4224,"Meprin A subunit alpha",-0.119195646332355,3
"MEP1B","Q16820","ENSG00000141434",4225,"Meprin A subunit beta",-0.508087752116179,3
"MEPCE","Q7L2J0","ENSG00000146834",56257,"7SK snRNA methylphosphate capping enzyme",-0.000168927027728971,2
"MERTK","Q12866","ENSG00000153208",10461,"Tyrosine-protein kinase Mer",-0.0570951852363234,3
"MEST","Q5EB52","ENSG00000106484",4232,"Mesoderm-specific transcript homolog protein",-0.08774526673074,3
"MET","P08581","ENSG00000105976",4233,"Hepatocyte growth factor receptor",-0.751415205077891,3
"METAP1","P53582","ENSG00000164024",23173,"Methionine aminopeptidase 1",-0.0678977914775227,3
"METAP1D","Q6UB28","ENSG00000172878",254042,"Methionine aminopeptidase 1D, mitochondrial",-0.472307225054727,3
"METAP2","P50579","ENSG00000111142",10988,"Methionine aminopeptidase 2",-0.209133406508108,3
"METTL1","Q9UBP6","ENSG00000037897",4234,"tRNA (guanine-N(7)-)-methyltransferase",0.352757743860553,2
"METTL2A","Q96IZ6","ENSG00000087995",339175,"tRNA N(3)-methylcytidine methyltransferase METTL2A",0.130774602526922,2
"METTL2B","Q6P1Q9","ENSG00000165055",55798,"tRNA N(3)-methylcytidine methyltransferase METTL2B",-0.0340161671519726,3
"METTL3","Q86U44","ENSG00000165819",56339,"N6-adenosine-methyltransferase catalytic subunit",-0.141172670377076,3
"METTL5","Q9NRN9","ENSG00000138382",29081,"rRNA N6-adenosine-methyltransferase METTL5",0.128350238932027,2
"METTL6","Q8TCB7","ENSG00000206562",131965,"tRNA N(3)-methylcytidine methyltransferase METTL6",0.196676785410362,3
"METTL7A","Q9H8H3","ENSG00000185432",25840,"Methyltransferase-like protein 7A",0.0606990010429005,2
"METTL7B","Q6UX53","ENSG00000170439",196410,"Methyltransferase-like protein 7B",0.33812252399978,3
"MFAP3L","O75121","ENSG00000198948",9848,"Microfibrillar-associated protein 3-like",0.799647658208372,3
"MFAP4","P55083","ENSG00000166482",4239,"Microfibril-associated glycoprotein 4",1.0010392080076,3
"MFGE8","Q08431","ENSG00000140545",4240,"Lactadherin",-0.419889920457977,2
"MFHAS1","Q9Y4C4","ENSG00000147324",9258,"Malignant fibrous histiocytoma-amplified sequence 1",0.658984932894954,3
"MELTF","P08582","ENSG00000163975",4241,"Melanotransferrin",0.173440220764067,2
"MFN1","Q8IWA4","ENSG00000171109",55669,"Mitofusin-1",0.253870347276399,3
"MFN2","O95140","ENSG00000116688",9927,"Mitofusin-2",-0.304959988722623,3
"MFRP","Q9BY79","ENSG00000235718",83552,"Membrane frizzled-related protein",-0.471328528246131,2
"MFSD1","Q9H3U5","ENSG00000118855",64747,"Major facilitator superfamily domain-containing protein 1",-0.213067663966427,2
"MFSD10","Q14728","ENSG00000109736",10227,"Major facilitator superfamily domain-containing protein 10",-0.0305250698162994,3
"MFSD2A","Q8NA29","ENSG00000168389",84879,"Sodium-dependent lysophosphatidylcholine symporter 1",0.0669611168915095,2
"MFSD3","Q96ES6","ENSG00000167700",113655,"Major facilitator superfamily domain-containing protein 3",0.293619782857446,3
"MFSD4A","Q8N468","ENSG00000174514",148808,"Major facilitator superfamily domain-containing protein 4A",0.347286321706719,2
"MFSD5","Q6N075","ENSG00000182544",84975,"Molybdate-anion transporter",-0.56968379797553,2
"MGA","Q8IWI9","ENSG00000174197",23269,"MAX gene-associated protein",1.32024463502641,2
"MGAM","O43451","ENSG00000257335",8972,"Maltase-glucoamylase, intestinal",0.151701581132686,3
"MGAT1","P26572","ENSG00000131446",4245,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",1.04747513393761,3
"MGAT2","Q10469","ENSG00000168282",4247,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.065619690612671,3
"MGAT3","Q09327","ENSG00000128268",4248,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",0.660037163031405,3
"MGAT4A","Q9UM21","ENSG00000071073",11320,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",0.0510359897860114,3
"MGAT4B","Q9UQ53","ENSG00000284501",11282,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B",0.103984099350894,2
"MGAT4C","Q9UBM8","ENSG00000283530",25834,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C",0.903976004537901,3
"MGAT5","Q09328","ENSG00000152127",4249,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",-1.34851722190169,3
"MGLL","Q99685","ENSG00000074416",11343,"Monoglyceride lipase",0.588575456641784,1
"MGMT","P16455","ENSG00000170430",4255,"Methylated-DNA--protein-cysteine methyltransferase",0.365479563522908,3
"MGP","P08493","ENSG00000111341",4256,"Matrix Gla protein",-0.296701773603645,2
"MGRN1","O60291","ENSG00000102858",23295,"E3 ubiquitin-protein ligase MGRN1",-0.148562492673214,2
"MGST1","P10620","ENSG00000008394",4257,"Microsomal glutathione S-transferase 1",0.19279196196916,2
"MGST2","Q99735","ENSG00000085871",4258,"Microsomal glutathione S-transferase 2",-1.00489343002255,3
"MGST3","O14880","ENSG00000143198",4259,"Microsomal glutathione S-transferase 3",-0.190992107276706,2
"MIB1","Q86YT6","ENSG00000101752",57534,"E3 ubiquitin-protein ligase MIB1",-0.395397314971229,2
"MICA","Q29983","ENSG00000235233",100507436,"MHC class I polypeptide-related sequence A",0.425023832912139,2
"MICAL1","Q8TDZ2","ENSG00000135596",64780,"[F-actin]-monooxygenase MICAL1",-0.15942255954564,2
"MICAL2","O94851","ENSG00000133816",9645,"[F-actin]-monooxygenase MICAL2",-0.836819353833594,2
"MICAL3","Q7RTP6","ENSG00000243156",57553,"[F-actin]-monooxygenase MICAL3",0.218315085201383,2
"MICB","Q29980","ENSG00000231179",4277,"MHC class I polypeptide-related sequence B",1.48584515544388,2
"MICU1","Q9BPX6","ENSG00000107745",10367,"Calcium uptake protein 1, mitochondrial",-0.715324441443814,3
"MID1","O15344","ENSG00000101871",4281,"E3 ubiquitin-protein ligase Midline-1",-0.253772242082637,2
"MID2","Q9UJV3","ENSG00000080561",11043,"Probable E3 ubiquitin-protein ligase MID2",0.104773192910426,2
"MIER1","Q8N108","ENSG00000198160",57708,"Mesoderm induction early response protein 1",1.8275939575066,3
"MINK1","Q8N4C8","ENSG00000141503",50488,"Misshapen-like kinase 1",-0.266165465310806,3
"MINPP1","Q9UNW1","ENSG00000107789",9562,"Multiple inositol polyphosphate phosphatase 1",-0.0179156091809764,3
"MIOX","Q9UGB7","ENSG00000100253",55586,"Inositol oxygenase",0.149454368029114,3
"MIP","P30301","ENSG00000135517",4284,"Lens fiber major intrinsic protein",-0.0785264007505263,3
"MIPEP","Q99797","ENSG00000027001",4285,"Mitochondrial intermediate peptidase",0.360916221171855,2
"MCAM","P43121","ENSG00000076706",4162,"Cell surface glycoprotein MUC18",-0.0828235605429992,2
"GPR108","Q9NPR9","ENSG00000125734",56927,"Protein GPR108",-0.271415049804009,3
"MED25","Q71SY5","ENSG00000104973",81857,"Mediator of RNA polymerase II transcription subunit 25",0.348538135944407,3
"NRBP2","Q9NSY0","ENSG00000185189",340371,"Nuclear receptor-binding protein 2",-0.110986526799675,3
"PER1","O15534","ENSG00000179094",5187,"Period circadian protein homolog 1",0.447867399308724,3
"MITF","O75030","ENSG00000187098",4286,"Microphthalmia-associated transcription factor",-0.361583584394924,2
"MIXL1","Q9H2W2","ENSG00000185155",83881,"Homeobox protein MIXL1",0.215767615464381,3
"MKKS","Q9NPJ1","ENSG00000125863",8195,"McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin",0.598129798436689,3
"MRTFA","Q969V6","ENSG00000196588",57591,"Myocardin-related transcription factor A",-0.035316096440455,2
"MRTFB","Q9ULH7","ENSG00000186260",57496,"Myocardin-related transcription factor B",0.121797832414371,3
"MKNK1","Q9BUB5","ENSG00000079277",8569,"MAP kinase-interacting serine/threonine-protein kinase 1",0.129234932349478,3
"MKNK2","Q9HBH9","ENSG00000099875",2872,"MAP kinase-interacting serine/threonine-protein kinase 2",-0.264544232133885,3
"MKRN1","Q9UHC7","ENSG00000133606",23608,"E3 ubiquitin-protein ligase makorin-1",0.0835799585324962,3
"MKRN2","Q9H000","ENSG00000075975",23609,"Probable E3 ubiquitin-protein ligase makorin-2",0.251261650904967,3
"MKRN3","Q13064","ENSG00000179455",7681,"Probable E3 ubiquitin-protein ligase makorin-3",-0.106636084739805,2
"MKX","Q8IYA7","ENSG00000150051",283078,"Homeobox protein Mohawk",-0.300415812738876,2
"MLC1","Q15049","ENSG00000100427",23209,"Membrane protein MLC1",-0.290107749045702,2
"MLF1","P58340","ENSG00000178053",4291,"Myeloid leukemia factor 1",-0.256488464197521,2
"MLH1","P40692","ENSG00000076242",4292,"DNA mismatch repair protein Mlh1",0.666831499843185,3
"MLH3","Q9UHC1","ENSG00000119684",27030,"DNA mismatch repair protein Mlh3",-0.611948337025668,3
"MLKL","Q8NB16","ENSG00000168404",197259,"Mixed lineage kinase domain-like protein",-0.699920259098741,2
"MLLT1","Q03111","ENSG00000130382",4298,"Protein ENL",-0.244636902354365,3
"MLLT10","P55197","ENSG00000078403",8028,"Protein AF-10",0.505482818318923,2
"AFDN","P55196","ENSG00000130396",4301,"Afadin",0.363264199671619,1
"MLLT6","P55198","ENSG00000275851",4302,"Protein AF-17",0.0999447132713675,2
"MLNR","O43193","ENSG00000102539",2862,"Motilin receptor",0.498676353911145,3
"MLPH","Q9BV36","ENSG00000115648",79083,"Melanophilin",-0.161788748727342,3
"MLX","Q9UH92","ENSG00000108788",6945,"Max-like protein X",0.455844069725079,3
"MLXIPL","Q9NP71","ENSG00000009950",51085,"Carbohydrate-responsive element-binding protein",0.502679630966364,2
"MLYCD","O95822","ENSG00000103150",23417,"Malonyl-CoA decarboxylase, mitochondrial",-0.267555073466545,1
"MMAA","Q8IVH4","ENSG00000151611",166785,"Methylmalonic aciduria type A protein, mitochondrial",-0.405805989566085,2
"MMD","Q15546","ENSG00000108960",23531,"Monocyte to macrophage differentiation factor",0.0524643631586528,3
"MMD2","Q8IY49","ENSG00000136297",221938,"Monocyte to macrophage differentiation factor 2",-0.0222554418578552,3
"MME","P08473","ENSG00000196549",4311,"Neprilysin",-0.535917035737789,3
"MMEL1","Q495T6","ENSG00000277131",79258,"Membrane metallo-endopeptidase-like 1",-0.00509162356511931,3
"MMP1","P03956","ENSG00000196611",4312,"Interstitial collagenase",-0.353272423718325,3
"MMP10","P09238","ENSG00000166670",4319,"Stromelysin-2",0.411759979900261,3
"MMP11","P24347","ENSG00000275365",4320,"Stromelysin-3",-0.372028515683006,2
"MMP12","P39900","ENSG00000262406",4321,"Macrophage metalloelastase",0.466095079536342,2
"MMP13","P45452","ENSG00000137745",4322,"Collagenase 3",0.443466429080266,2
"MMP14","P50281","ENSG00000157227",4323,"Matrix metalloproteinase-14",0.0942847123825537,3
"MMP15","P51511","ENSG00000102996",4324,"Matrix metalloproteinase-15",0.11985290949367,2
"MMP16","P51512","ENSG00000156103",4325,"Matrix metalloproteinase-16",0.275529011496836,3
"MMP17","Q9ULZ9","ENSG00000198598",4326,"Matrix metalloproteinase-17",0.276175216559959,3
"MMP19","Q99542","ENSG00000123342",4327,"Matrix metalloproteinase-19",-0.306748930742077,3
"MMP2","P08253","ENSG00000087245",4313,"72 kDa type IV collagenase",-0.235560143059932,3
"MMP20","O60882","ENSG00000137674",9313,"Matrix metalloproteinase-20",0.254190223680996,3
"MMP21","Q8N119","ENSG00000154485",118856,"Matrix metalloproteinase-21",-0.488143711985115,2
"MMP23B","O75900","ENSG00000189409",8510,"Matrix metalloproteinase-23",1.28745942229753,2
"MMP24","Q9Y5R2","ENSG00000125966",10893,"Matrix metalloproteinase-24",-0.62216570348046,2
"MMP27","Q9H306","ENSG00000137675",64066,"Matrix metalloproteinase-27",0.256709372894094,3
"MMP3","P08254","ENSG00000149968",4314,"Stromelysin-1",-0.398339350674468,3
"MMP7","P09237","ENSG00000137673",4316,"Matrilysin",0.055229075684823,2
"MMP8","P22894","ENSG00000118113",4317,"Neutrophil collagenase",-0.00850849082012351,1
"MMP9","P14780","ENSG00000100985",4318,"Matrix metalloproteinase-9",0.254549591606437,3
"MMS19","Q96T76","ENSG00000155229",64210,"MMS19 nucleotide excision repair protein homolog",0.985134142949797,3
"MNAT1","P51948","ENSG00000020426",4331,"CDK-activating kinase assembly factor MAT1",0.674761263069571,2
"MNDA","P41218","ENSG00000163563",4332,"Myeloid cell nuclear differentiation antigen",0.583124360194631,3
"MNX1","P50219","ENSG00000130675",3110,"Motor neuron and pancreas homeobox protein 1",-0.481717914483073,2
"MOB1A","Q9H8S9","ENSG00000114978",55233,"MOB kinase activator 1A",0.593574582274669,2
"MOB1B","Q7L9L4","ENSG00000173542",92597,"MOB kinase activator 1B",-0.085456723874551,2
"MOB2","Q70IA6","ENSG00000182208",81532,"MOB kinase activator 2",0.915767768485992,2
"MOB3A","Q96BX8","ENSG00000172081",126308,"MOB kinase activator 3A",-0.527484372677604,2
"MOB3B","Q86TA1","ENSG00000120162",79817,"MOB kinase activator 3B",1.11611482665236,2
"MOCS2","O96033","ENSG00000164172",4338,"Molybdopterin synthase sulfur carrier subunit",0.568580935663113,2
"MOCS3","O95396","ENSG00000124217",27304,"Adenylyltransferase and sulfurtransferase MOCS3",0.744521574260024,2
"MOGAT1","Q96PD6","ENSG00000124003",116255,"2-acylglycerol O-acyltransferase 1",-0.100940902071134,3
"MOGAT2","Q3SYC2","ENSG00000166391",80168,"2-acylglycerol O-acyltransferase 2",0.101651716760307,3
"MOGAT3","Q86VF5","ENSG00000106384",346606,"2-acylglycerol O-acyltransferase 3",-0.134123779576843,3
"MOGS","Q13724","ENSG00000115275",7841,"Mannosyl-oligosaccharide glucosidase",-0.070383476014688,3
"MOK","Q9UQ07","ENSG00000080823",5891,"MAPK/MAK/MRK overlapping kinase",0.266538815807044,3
"MORC1","Q86VD1","ENSG00000114487",27136,"MORC family CW-type zinc finger protein 1",0.801825563490812,2
"MORC3","Q14149","ENSG00000159256",23515,"MORC family CW-type zinc finger protein 3",-0.701580958257706,2
"MORC4","Q8TE76","ENSG00000133131",79710,"MORC family CW-type zinc finger protein 4",0.168690106791994,2
"MOS","P00540","ENSG00000172680",4342,"Proto-oncogene serine/threonine-protein kinase mos",-0.247756204408944,3
"MOV10","Q9HCE1","ENSG00000155363",4343,"Helicase MOV-10",0.372562804767323,3
"MOV10L1","Q9BXT6","ENSG00000073146",54456,"RNA helicase Mov10l1",-0.220682118768866,2
"MOXD1","Q6UVY6","ENSG00000079931",26002,"DBH-like monooxygenase protein 1",0.310176880387622,3
"MPDZ","O75970","ENSG00000107186",8777,"Multiple PDZ domain protein",-1.03854569554777,2
"MPG","P29372","ENSG00000103152",4350,"DNA-3-methyladenine glycosylase",0.474914057137682,3
"MPHOSPH10","O00566","ENSG00000124383",10199,"U3 small nucleolar ribonucleoprotein protein MPP10",-0.754516532110036,3
"MPI","P34949","ENSG00000178802",4351,"Mannose-6-phosphate isomerase",-0.269932688943009,3
