"symbol","uniprot","ensembl","entrez","name"
"DDX47","Q9H0S4","ENSG00000213782",51202,"Probable ATP-dependent RNA helicase DDX47"
"PSTPIP2","Q9H939","ENSG00000152229",9050,"Proline-serine-threonine phosphatase-interacting protein 2"
"CRMP1","Q14194","ENSG00000072832",1400,"Dihydropyrimidinase-related protein 1"
"LRRC10","Q5BKY1","ENSG00000198812",376132,"Leucine-rich repeat-containing protein 10"
NA,"A0A0A6YYC3",NA,NA,NA
"RCC2","Q9P258","ENSG00000281540",55920,"Protein RCC2"
"HNRNPA0","Q13151","ENSG00000177733",10949,"Heterogeneous nuclear ribonucleoprotein A0"
"SLTM","H7BXE3",NA,NA,"SAFB-like transcription modulator"
"HNRNPR","O43390","ENSG00000282958",10236,"Heterogeneous nuclear ribonucleoprotein R"
"MAT2A","P31153","ENSG00000168906",4144,"S-adenosylmethionine synthase isoform type-2"
"TXN","P10599","ENSG00000136810",7295,"Thioredoxin"
"PML","H3BT57",NA,NA,"Protein PML"
"RBM14","Q96PK6","ENSG00000239306",10432,"RNA-binding protein 14"
"EIF3C","Q99613","ENSG00000184110",8663,"Eukaryotic translation initiation factor 3 subunit C"
"EIF3CL","B5ME19","ENSG00000205609",728689,"Eukaryotic translation initiation factor 3 subunit C-like protein"
"YAP1","P46937","ENSG00000137693",10413,"Transcriptional coactivator YAP1"
"PPP1CC","F8VYE8",NA,NA,"Serine/threonine-protein phosphatase"
"STK24","B4DR80",NA,NA,"Serine/threonine-protein kinase 24"
"EFTUD2","Q15029","ENSG00000108883",9343,"116 kDa U5 small nuclear ribonucleoprotein component"
"TMPRSS13","Q9BYE2","ENSG00000137747",84000,"Transmembrane protease serine 13"
"AP1B1","Q10567","ENSG00000100280",162,"AP-1 complex subunit beta-1"
"TWF1","Q12792","ENSG00000151239",5756,"Twinfilin-1"
"CCT7","Q99832","ENSG00000135624",10574,"T-complex protein 1 subunit eta"
"C1orf35","Q9BU76","ENSG00000143793",79169,"Multiple myeloma tumor-associated protein 2"
"SRGAP2","A0A075B7B5",NA,NA,"SLIT-ROBO Rho GTPase-activating protein 2"
"PEPD","P12955","ENSG00000124299",5184,"Xaa-Pro dipeptidase"
"PSMC1","P62191","ENSG00000100764",5700,"26S proteasome regulatory subunit 4"
"VDAC1","C9JI87",NA,NA,"Voltage-dependent anion-selective channel protein 1"
"DKFZp686E0752","Q6AWB1",NA,NA,"Dynactin subunit 1"
"SPRR1B","P22528","ENSG00000169469",6699,"Cornifin-B"
"SPRR1A","P35321","ENSG00000169474",6698,"Cornifin-A"
"MNAT1","P51948","ENSG00000020426",4331,"CDK-activating kinase assembly factor MAT1"
"FAM50A","Q14320","ENSG00000071859",9130,"Protein FAM50A"
"FAM50B","Q9Y247","ENSG00000145945",26240,"Protein FAM50B"
"H1-10","Q92522","ENSG00000184897",8971,"Histone H1.10"
"OAT","P04181","ENSG00000065154",4942,"Ornithine aminotransferase, mitochondrial"
"PPL","K7EQ71",NA,NA,"Periplakin"
"IMPDH2","H0Y4R1",NA,NA,"Inosine-5'-monophosphate dehydrogenase"
"PSPC1","Q8WXF1","ENSG00000121390",55269,"Paraspeckle component 1"
"ANXA6","E5RK69",NA,NA,"Annexin"
"DNPEP","E7ETB3",NA,NA,"Aspartyl aminopeptidase"
"CACYBP","Q9HB71","ENSG00000116161",27101,"Calcyclin-binding protein"
"PPP1R12A","O14974","ENSG00000058272",4659,"Protein phosphatase 1 regulatory subunit 12A"
"PSMA4","H0YL69",NA,NA,"Proteasome subunit alpha type"
"ANLN","Q9NQW6","ENSG00000011426",54443,"Anillin"
"CCDC97","Q96F63","ENSG00000142039",90324,"Coiled-coil domain-containing protein 97"
NA,"A0A075B793",NA,NA,NA
"TAF7","Q15545","ENSG00000178913",6879,"Transcription initiation factor TFIID subunit 7"
"PWP1","Q13610","ENSG00000136045",11137,"Periodic tryptophan protein 1 homolog"
"CSE1L","P55060","ENSG00000124207",1434,"Exportin-2"
"EIF3J","O75822","ENSG00000104131",8669,"Eukaryotic translation initiation factor 3 subunit J"
"TES","Q9UGI8","ENSG00000135269",26136,"Testin"
"WDR1","O75083","ENSG00000071127",9948,"WD repeat-containing protein 1"
"PALM2AKAP2","Q9Y2D5","ENSG00000157654",445815,"A-kinase anchor protein 2"
"CAVIN1","Q6NZI2","ENSG00000177469",284119,"Caveolae-associated protein 1"
"NELFE","A0A0A0MT02",NA,NA,"Negative elongation factor E"
NA,"C9JXC1",NA,NA,NA
"RTCB","Q9Y3I0","ENSG00000100220",51493,"RNA-splicing ligase RtcB homolog"
"HLA-A","P16188",NA,NA,"HLA class I histocompatibility antigen, A alpha chain"
"AKAP12","Q02952","ENSG00000131016",9590,"A-kinase anchor protein 12"
"FARSA","K7ER16",NA,NA,"Phenylalanine--tRNA ligase alpha subunit"
"GTF2F1","P35269","ENSG00000125651",2962,"General transcription factor IIF subunit 1"
NA,"A0A087WUA5",NA,NA,NA
"DCTN1","E7EX90",NA,NA,"Dynactin subunit 1"
"NOP58","Q9Y2X3","ENSG00000055044",51602,"Nucleolar protein 58"
"WARS1","P23381","ENSG00000140105",7453,"Tryptophan--tRNA ligase, cytoplasmic"
"DARS1","P14868","ENSG00000115866",1615,"Aspartate--tRNA ligase, cytoplasmic"
"PSMD11","O00231","ENSG00000108671",5717,"26S proteasome non-ATPase regulatory subunit 11"
"MAP4","H7C4C5",NA,NA,"Microtubule-associated protein"
"MCM3","P25205","ENSG00000112118",4172,"DNA replication licensing factor MCM3"
"EIF4A1","P60842","ENSG00000161960",1973,"Eukaryotic initiation factor 4A-I"
"CBFB","Q13951","ENSG00000067955",865,"Core-binding factor subunit beta"
"TACSTD2","P09758","ENSG00000184292",4070,"Tumor-associated calcium signal transducer 2"
"TMEM189-UBE2V1","I3L0A0",NA,NA,"HCG2044781"
"ABCF1","Q8NE71","ENSG00000236149",23,"ATP-binding cassette sub-family F member 1"
"PKM","P14618","ENSG00000067225",5315,"Pyruvate kinase PKM"
"CKAP4","Q07065","ENSG00000136026",10970,"Cytoskeleton-associated protein 4"
"VASP","P50552","ENSG00000125753",7408,"Vasodilator-stimulated phosphoprotein"
"PSMC5","P62195","ENSG00000087191",5705,"26S proteasome regulatory subunit 8"
"PABPC1","A0A087WTT1",NA,NA,"Polyadenylate-binding protein"
"PSIP1","O75475","ENSG00000164985",11168,"PC4 and SFRS1-interacting protein"
"SAMHD1","Q9Y3Z3","ENSG00000101347",25939,"Deoxynucleoside triphosphate triphosphohydrolase SAMHD1"
"ARCN1","B0YIW6",NA,NA,"Coatomer subunit delta"
"HTATSF1","O43719","ENSG00000102241",27336,"HIV Tat-specific factor 1"
"PSMA6","G3V295",NA,NA,"Proteasome subunit alpha type"
"PAK2","Q13177","ENSG00000180370",5062,"Serine/threonine-protein kinase PAK 2"
"UBTF","E9PKP7",NA,NA,"Nucleolar transcription factor 1"
"PABPC4","B1ANR0",NA,NA,"Polyadenylate-binding protein"
"NCOR1","E7EW50",NA,NA,"Nuclear receptor corepressor 1"
"RARS1","P54136","ENSG00000113643",5917,"Arginine--tRNA ligase, cytoplasmic"
"EPB41L2","E9PK52",NA,NA,"Band 4.1-like protein 2"
"VPS35","Q96QK1","ENSG00000069329",55737,"Vacuolar protein sorting-associated protein 35"
"HSPA4","A0A087WYC1",NA,NA,"Heat shock 70 kDa protein 4"
"TXLNA","P40222","ENSG00000084652",200081,"Alpha-taxilin"
"EFEMP1","Q12805","ENSG00000115380",2202,"EGF-containing fibulin-like extracellular matrix protein 1"
"ACIN1","E7EQT4",NA,NA,"Apoptotic chromatin condensation inducer in the nucleus"
"SUPT5H","O00267","ENSG00000196235",6829,"Transcription elongation factor SPT5"
"PAICS","P22234","ENSG00000128050",10606,"Multifunctional protein ADE2"
"FKBP15","Q5T1M5","ENSG00000119321",23307,"FK506-binding protein 15"
"DDX21","Q9NR30","ENSG00000165732",9188,"Nucleolar RNA helicase 2"
"CORO1B","Q9BR76","ENSG00000172725",57175,"Coronin-1B"
"HNRNPUL1","M0R3F1",NA,NA,"Heterogeneous nuclear ribonucleoprotein U-like protein 1"
"XRCC5","P13010","ENSG00000079246",7520,"X-ray repair cross-complementing protein 5"
"CEP43","O95684","ENSG00000213066",11116,"Centrosomal protein 43"
"DDX3X","A0A0D9SFB3",NA,NA,"RNA helicase"
"DDX3Y","O15523","ENSG00000067048",8653,"ATP-dependent RNA helicase DDX3Y"
"TNKS1BP1","Q9C0C2","ENSG00000149115",85456,"182 kDa tankyrase-1-binding protein"
"SPTBN1","Q01082","ENSG00000115306",6711,"Spectrin beta chain, non-erythrocytic 1"
"SF3B3","Q15393","ENSG00000189091",23450,"Splicing factor 3B subunit 3"
"GFPT1","Q06210","ENSG00000198380",2673,"Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1"
"ACLY","P53396","ENSG00000131473",47,"ATP-citrate synthase"
"ZNF326","Q5BKZ1","ENSG00000162664",284695,"DBIRD complex subunit ZNF326"
NA,"D6W592",NA,NA,NA
"HNRNPLL","Q8WVV9","ENSG00000143889",92906,"Heterogeneous nuclear ribonucleoprotein L-like"
"TOP2A","P11388","ENSG00000131747",7153,"DNA topoisomerase 2-alpha"
"ALDOC","P09972","ENSG00000109107",230,"Fructose-bisphosphate aldolase C"
"SP100","P23497","ENSG00000067066",6672,"Nuclear autoantigen Sp-100"
