"symbol","uniprot","ensembl","entrez","name"
"SEC23B","Q15437","ENSG00000101310",10483,"Protein transport protein Sec23B"
"MAPRE1","Q15691","ENSG00000101367",22919,"Microtubule-associated protein RP/EB family member 1"
"DPYSL2","Q16555","ENSG00000092964",1808,"Dihydropyrimidinase-related protein 2"
"DPYSL3","Q14195","ENSG00000113657",1809,"Dihydropyrimidinase-related protein 3"
"CRMP1","Q14194","ENSG00000072832",1400,"Dihydropyrimidinase-related protein 1"
"DBN1","Q16643","ENSG00000113758",1627,"Drebrin"
"FSCN1","Q16658","ENSG00000075618",6624,"Fascin"
"LRRFIP1","Q32MZ4","ENSG00000124831",9208,"Leucine-rich repeat flightless-interacting protein 1"
"KRTAP24-1","Q3LI83","ENSG00000188694",643803,"Keratin-associated protein 24-1"
"CALHM4","Q5JW98","ENSG00000164451",221301,"Calcium homeostasis modulator protein 4"
"KPRP","Q5T749","ENSG00000203786",448834,"Keratinocyte proline-rich protein"
"C1orf68","Q5T750","ENSG00000198854",100129271,"Skin-specific protein 32"
"TPM2","P07951","ENSG00000198467",7169,"Tropomyosin beta chain"
"H3-2","Q5TEC6","ENSG00000273213",440686,"Histone HIST2H3PS2"
"VSIG8","P0DPA2","ENSG00000243284",391123,"V-set and immunoglobulin domain-containing protein 8"
"KRTAP26-1","Q6PEX3","ENSG00000197683",388818,"Keratin-associated protein 26-1"
"SND1","Q7KZF4","ENSG00000197157",27044,"Staphylococcal nuclease domain-containing protein 1"
"DSG4","Q86SJ6","ENSG00000175065",147409,"Desmoglein-4"
"TXNDC5","Q8NBS9","ENSG00000239264",81567,"Thioredoxin domain-containing protein 5"
"KRTAP11-1","Q8IUC1","ENSG00000182591",337880,"Keratin-associated protein 11-1"
"KRTAP1-3","Q8IUG1","ENSG00000262347",81850,"Keratin-associated protein 1-3"
"CCDC50","Q8IVM0","ENSG00000152492",152137,"Coiled-coil domain-containing protein 50"
"PLBD2","Q8NHP8","ENSG00000151176",196463,"Putative phospholipase B-like 2"
"DTD1","Q8TEA8","ENSG00000125821",92675,"D-aminoacyl-tRNA deacylase 1"
"PDCD6IP","Q8WUM4","ENSG00000170248",10015,"Programmed cell death 6-interacting protein"
"FIG4","Q92562","ENSG00000112367",9896,"Polyphosphoinositide phosphatase"
"TFG","Q92734","ENSG00000114354",10342,"Protein TFG"
"KRT35","Q92764","ENSG00000197079",3886,"Keratin, type I cuticular Ha5"
"GGH","Q92820","ENSG00000137563",8836,"Gamma-glutamyl hydrolase"
"RPL36AL","Q969Q0","ENSG00000165502",6166,"60S ribosomal protein L36a-like"
"RPL36A","P83881","ENSG00000241343",6173,"60S ribosomal protein L36a"
NA,"H7BZ11",NA,NA,"RPL36A-HNRNPH2 readthrough"
"PAWR","Q96IZ0","ENSG00000177425",5074,"PRKC apoptosis WT1 regulator protein"
"SERPINB12","Q96P63","ENSG00000166634",89777,"Serpin B12"
"CCT7","Q99832","ENSG00000135624",10574,"T-complex protein 1 subunit eta"
"CORO1B","Q9BR76","ENSG00000172725",57175,"Coronin-1B"
"CPPED1","Q9BRF8","ENSG00000103381",55313,"Serine/threonine-protein phosphatase CPPED1"
"PYM1","Q9BRP8","ENSG00000170473",84305,"Partner of Y14 and mago"
"ERP44","Q9BS26","ENSG00000023318",23071,"Endoplasmic reticulum resident protein 44"
"TUBB6","Q9BUF5","ENSG00000176014",84617,"Tubulin beta-6 chain"
"RBM4","Q9BWF3","ENSG00000173933",5936,"RNA-binding protein 4"
"RBM4B","Q9BQ04","ENSG00000173914",83759,"RNA-binding protein 4B"
"KRTAP4-11","Q9BYQ6","ENSG00000263229",653240,"Keratin-associated protein 4-11"
"KRTAP4-8","Q9BYQ9","ENSG00000204880",728224,"Keratin-associated protein 4-8"
"KRTAP4-4","Q9BYR3","ENSG00000171396",84616,"Keratin-associated protein 4-4"
"KRTAP4-2","Q9BYR5","ENSG00000244537",85291,"Keratin-associated protein 4-2"
"KRTAP3-3","Q9BYR6","ENSG00000263101",85293,"Keratin-associated protein 3-3"
"KRTAP3-2","Q9BYR7","ENSG00000263296",83897,"Keratin-associated protein 3-2"
"KRTAP1-5","Q9BYS1","ENSG00000261862",83895,"Keratin-associated protein 1-5"
"KRTAP1-4","P0C5Y4","ENSG00000263242",728255,"Keratin-associated protein 1-4"
"EPS8L2","Q9H6S3","ENSG00000177106",64787,"Epidermal growth factor receptor kinase substrate 8-like protein 2"
"GRPEL1","Q9HAV7","ENSG00000109519",80273,"GrpE protein homolog 1, mitochondrial"
"S100A14","Q9HCY8","ENSG00000189334",57402,"Protein S100-A14"
"NIT2","Q9NQR4","ENSG00000114021",56954,"Omega-amidase NIT2"
"CALML5","Q9NZT1","ENSG00000178372",51806,"Calmodulin-like protein 5"
"CWC15","Q9P013","ENSG00000150316",51503,"Spliceosome-associated protein CWC15 homolog"
"GNG12","Q9UBI6","ENSG00000172380",55970,"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12"
"CTSZ","Q9UBR2","ENSG00000101160",1522,"Cathepsin Z"
"RNF14","Q9UBS8","ENSG00000013561",9604,"E3 ubiquitin-protein ligase RNF14"
"TJP2","Q9UDY2","ENSG00000119139",9414,"Tight junction protein ZO-2"
"SEPTIN9","Q9UHD8","ENSG00000184640",10801,"Septin-9"
"RAB21","Q9UL25","ENSG00000080371",23011,"Ras-related protein Rab-21"
"G3BP2","Q9UN86","ENSG00000138757",9908,"Ras GTPase-activating protein-binding protein 2"
"NSFL1C","Q9UNZ2","ENSG00000088833",55968,"NSFL1 cofactor p47"
"PA2G4","Q9UQ80","ENSG00000170515",5036,"Proliferation-associated protein 2G4"
"RUVBL2","Q9Y230","ENSG00000183207",10856,"RuvB-like 2"
"RUVBL1","Q9Y265","ENSG00000284901",8607,"RuvB-like 1"
"NUDC","Q9Y266","ENSG00000090273",10726,"Nuclear migration protein nudC"
"CFL2","Q9Y281","ENSG00000165410",1073,"Cofilin-2"
"RPL36","Q9Y3U8","ENSG00000130255",25873,"60S ribosomal protein L36"
"PDCD6","O75340","ENSG00000249915",10016,"Programmed cell death protein 6"
"IGLV8-61","A0A075B6I0","ENSG00000211638",NA,"Immunoglobulin lambda variable 8-61"
"TAF15","Q92804","ENSG00000276833",8148,"TATA-binding protein-associated factor 2N"
"SPCS2","Q15005","ENSG00000118363",9789,"Signal peptidase complex subunit 2"
"HNRNPDL","O14979","ENSG00000152795",9987,"Heterogeneous nuclear ribonucleoprotein D-like"
NA,"P01860",NA,NA,"Immunoglobulin heavy constant gamma 3"
"PTGES3","Q15185","ENSG00000110958",10728,"Prostaglandin E synthase 3"
"CAPRIN1","Q14444","ENSG00000135387",4076,"Caprin-1"
"TJP1","Q07157","ENSG00000277401",7082,"Tight junction protein ZO-1"
NA,"P01834",NA,NA,"Immunoglobulin kappa constant"
"IGKV1-8","A0A0C4DH67","ENSG00000283113",NA,"Immunoglobulin kappa variable 1-8"
"NELFE","P18615","ENSG00000206268",7936,"Negative elongation factor E"
"IVD","P26440","ENSG00000128928",3712,"Isovaleryl-CoA dehydrogenase, mitochondrial"
"ARPC4","P59998","ENSG00000241553",10093,"Actin-related protein 2/3 complex subunit 4"
NA,"A0A0A6YYG9",NA,NA,"Protein ARPC4-TTLL3"
"TKT","P29401","ENSG00000163931",7086,"Transketolase"
"LYZ","P61626","ENSG00000090382",4069,"Lysozyme C"
"IGKV3D-20","A0A0C4DH25","ENSG00000211625",NA,"Immunoglobulin kappa variable 3D-20"
"DIAPH1","O60610","ENSG00000131504",1729,"Protein diaphanous homolog 1"
"IGHG2","P01859","ENSG00000274497",NA,"Immunoglobulin heavy constant gamma 2"
"IGHG4","P01861","ENSG00000277016",NA,"Immunoglobulin heavy constant gamma 4"
"SUMO3","P55854","ENSG00000184900",6612,"Small ubiquitin-related modifier 3"
"SUMO4","Q6EEV6","ENSG00000177688",387082,"Small ubiquitin-related modifier 4"
"SUMO2","P61956","ENSG00000188612",6613,"Small ubiquitin-related modifier 2"
"RAC3","P60763","ENSG00000169750",5881,"Ras-related C3 botulinum toxin substrate 3"
"RAC2","P15153","ENSG00000128340",5880,"Ras-related C3 botulinum toxin substrate 2"
"RAC1","P63000","ENSG00000136238",5879,"Ras-related C3 botulinum toxin substrate 1"
"SNU13","P55769","ENSG00000100138",4809,"NHP2-like protein 1"
"HARS1","P12081","ENSG00000170445",3035,"Histidine--tRNA ligase, cytoplasmic"
"PSMA1","P25786","ENSG00000129084",5682,"Proteasome subunit alpha type-1"
"CCT5","P48643","ENSG00000150753",22948,"T-complex protein 1 subunit epsilon"
"RANBP1","P43487","ENSG00000099901",5902,"Ran-specific GTPase-activating protein"
"MTPN","P58546","ENSG00000105887",136319,"Myotrophin"
"CTNND1","O60716","ENSG00000198561",1500,"Catenin delta-1"
"FLG2","Q5D862","ENSG00000143520",388698,"Filaggrin-2"
"KRT28","Q7Z3Y7","ENSG00000173908",162605,"Keratin, type I cytoskeletal 28"
"KRT27","Q7Z3Y8","ENSG00000171446",342574,"Keratin, type I cytoskeletal 27"
"KRT25","Q7Z3Z0","ENSG00000204897",147183,"Keratin, type I cytoskeletal 25"
"GNPDA1","P46926","ENSG00000113552",10007,"Glucosamine-6-phosphate isomerase 1"
"SEPTIN11","Q9NVA2","ENSG00000138758",55752,"Septin-11"
"TBCA","O75347","ENSG00000171530",6902,"Tubulin-specific chaperone A"
"SKP1","P63208","ENSG00000113558",6500,"S-phase kinase-associated protein 1"
"DNPEP","Q9ULA0","ENSG00000123992",23549,"Aspartyl aminopeptidase"
"EIF4G1","Q04637","ENSG00000114867",1981,"Eukaryotic translation initiation factor 4 gamma 1"
"EIF4B","P23588","ENSG00000063046",1975,"Eukaryotic translation initiation factor 4B"
NA,"Q86V81",NA,NA,"THO complex subunit 4"
"LSM8","O95777","ENSG00000128534",51691,"U6 snRNA-associated Sm-like protein LSm8"
"TALDO1","P37837","ENSG00000177156",6888,"Transaldolase"
"ENO2","P09104","ENSG00000111674",2026,"Gamma-enolase"
"CORO1C","Q9ULV4","ENSG00000110880",23603,"Coronin-1C"
"PMPCB","O75439","ENSG00000105819",9512,"Mitochondrial-processing peptidase subunit beta"
"PSMA6","P60900","ENSG00000100902",5687,"Proteasome subunit alpha type-6"
"ERO1A","Q96HE7","ENSG00000197930",30001,"ERO1-like protein alpha"
"ACP1","P24666","ENSG00000143727",52,"Low molecular weight phosphotyrosine protein phosphatase"
"MCM2","P49736","ENSG00000073111",4171,"DNA replication licensing factor MCM2"
"ETFA","P13804","ENSG00000140374",2108,"Electron transfer flavoprotein subunit alpha, mitochondrial"
"HACD3","Q9P035","ENSG00000074696",51495,"Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3"
"PRDX4","Q13162","ENSG00000123131",10549,"Peroxiredoxin-4"
"ARHGDIA","P52565","ENSG00000141522",396,"Rho GDP-dissociation inhibitor 1"
"BLMH","Q13867","ENSG00000108578",642,"Bleomycin hydrolase"
"CDKN2A","P42771","ENSG00000147889",1029,"Cyclin-dependent kinase inhibitor 2A"
"PLIN3","O60664","ENSG00000105355",10226,"Perilipin-3"
"PDCD5","O14737","ENSG00000105185",9141,"Programmed cell death protein 5"
"TRIP10","Q15642","ENSG00000125733",9322,"Cdc42-interacting protein 4"
"NPM3","O75607","ENSG00000107833",10360,"Nucleoplasmin-3"
"CD2BP2","O95400","ENSG00000169217",10421,"CD2 antigen cytoplasmic tail-binding protein 2"
"GLUD1","P00367","ENSG00000148672",2746,"Glutamate dehydrogenase 1, mitochondrial"
"GLUD2","P49448","ENSG00000288118",2747,"Glutamate dehydrogenase 2, mitochondrial"
"CSTA","P01040","ENSG00000121552",1475,"Cystatin-A"
"CAT","P04040","ENSG00000121691",847,"Catalase"
"H2BU1","Q8N257","ENSG00000285449",128312,"Histone H2B type 3-B"
"H2BC21","Q16778","ENSG00000184678",8349,"Histone H2B type 2-E"
"H2BC3","P33778","ENSG00000276410",3018,"Histone H2B type 1-B"
"H2BC17","P23527","ENSG00000274641",8348,"Histone H2B type 1-O"
"H2BC11","P06899","ENSG00000124635",8970,"Histone H2B type 1-J"
"H2BC1","Q96A08","ENSG00000146047",255626,"Histone H2B type 1-A"
"LDHB","P07195","ENSG00000111716",3945,"L-lactate dehydrogenase B chain"
"SNRNP70","P08621","ENSG00000104852",6625,"U1 small nuclear ribonucleoprotein 70 kDa"
"HMGB1","P09429","ENSG00000189403",3146,"High mobility group protein B1"
NA,"B2RPK0",NA,NA,"Putative high mobility group protein B1-like 1"
"TXN","P10599","ENSG00000136810",7295,"Thioredoxin"
"CTSA","P10619","ENSG00000064601",5476,"Lysosomal protective protein"
"TOP1","P11387","ENSG00000198900",7150,"DNA topoisomerase 1"
"PIP","P12273","ENSG00000159763",5304,"Prolactin-inducible protein"
"PEPD","P12955","ENSG00000124299",5184,"Xaa-Pro dipeptidase"
"MIF","P14174","ENSG00000276701",4282,"Macrophage migration inhibitory factor"
"WARS1","P23381","ENSG00000140105",7453,"Tryptophan--tRNA ligase, cytoplasmic"
"RPS12","P25398","ENSG00000112306",6206,"40S ribosomal protein S12"
"DNAJB1","P25685","ENSG00000132002",3337,"DnaJ homolog subfamily B member 1"
"S100P","P25815","ENSG00000163993",6286,"Protein S100-P"
"DDX6","P26196","ENSG00000110367",1656,"Probable ATP-dependent RNA helicase DDX6"
"HMGB2","P26583","ENSG00000164104",3148,"High mobility group protein B2"
"VARS1","P26640","ENSG00000231116",7407,"Valine--tRNA ligase"
"PSMA5","P28066","ENSG00000143106",5686,"Proteasome subunit alpha type-5"
"MAPK1","P28482","ENSG00000100030",5594,"Mitogen-activated protein kinase 1"
"PRDX3","P30048","ENSG00000165672",10935,"Thioredoxin-dependent peroxide reductase, mitochondrial"
"PEBP1","P30086","ENSG00000089220",5037,"Phosphatidylethanolamine-binding protein 1"
"HLA-C","P10321","ENSG00000204525",3107,"HLA class I histocompatibility antigen, C alpha chain"
"SHMT1","P34896","ENSG00000284320",6470,"Serine hydroxymethyltransferase, cytosolic"
"DEK","P35659","ENSG00000124795",7913,"Protein DEK"
"GARS1","P41250","ENSG00000106105",2617,"Glycine--tRNA ligase"
"CAPZB","P47756","ENSG00000077549",832,"F-actin-capping protein subunit beta"
"SERPINH1","P50454","ENSG00000149257",871,"Serpin H1"
"PDLIM4","P50479","ENSG00000131435",8572,"PDZ and LIM domain protein 4"
"RARS1","P54136","ENSG00000113643",5917,"Arginine--tRNA ligase, cytoplasmic"
"RPS23","P62266","ENSG00000186468",6228,"40S ribosomal protein S23"
"LSM3","P62310","ENSG00000170860",27258,"U6 snRNA-associated Sm-like protein LSm3"
"SNRPD3","P62318","ENSG00000100028",6634,"Small nuclear ribonucleoprotein Sm D3"
"PPP2CA","P67775","ENSG00000113575",5515,"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform"
"PPP2CB","P62714","ENSG00000104695",5516,"Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
"ACTG2","P63267","ENSG00000163017",72,"Actin, gamma-enteric smooth muscle"
"ACTA1","P68133","ENSG00000143632",58,"Actin, alpha skeletal muscle"
"ACTC1","P68032","ENSG00000159251",70,"Actin, alpha cardiac muscle 1"
"ACTA2","P62736","ENSG00000107796",59,"Actin, aortic smooth muscle"
"RPL23","P62829","ENSG00000125691",9349,"60S ribosomal protein L23"
"FKBP1A","P62942","ENSG00000088832",2280,"Peptidyl-prolyl cis-trans isomerase FKBP1A"
NA,"Q1JUQ3",NA,NA,"FK506 binding protein12"
NA,"Q1JUQ5",NA,NA,"Peptidylprolyl isomerase"
"HNRNPU","Q00839","ENSG00000153187",3192,"Heterogeneous nuclear ribonucleoprotein U"
"PFKP","Q01813","ENSG00000067057",5214,"ATP-dependent 6-phosphofructokinase, platelet type"
"PFKL","P17858","ENSG00000141959",5211,"ATP-dependent 6-phosphofructokinase, liver type"
"EEF1A2","Q05639","ENSG00000101210",1917,"Elongation factor 1-alpha 2"
"RBBP4","Q09028","ENSG00000162521",5928,"Histone-binding protein RBBP4"
"RBBP7","Q16576","ENSG00000102054",5931,"Histone-binding protein RBBP7"
"ILF3","Q12906","ENSG00000129351",3609,"Interleukin enhancer-binding factor 3"
"NONO","Q15233","ENSG00000147140",4841,"Non-POU domain-containing octamer-binding protein"
"ELAVL1","Q15717","ENSG00000066044",1994,"ELAV-like protein 1"
"ACTBL2","Q562R1","ENSG00000169067",345651,"Beta-actin-like protein 2"
"ATG9B","Q674R7","ENSG00000181652",285973,"Autophagy-related protein 9B"
"CAVIN1","Q6NZI2","ENSG00000177469",284119,"Caveolae-associated protein 1"
"GLRX5","Q86SX6","ENSG00000182512",51218,"Glutaredoxin-related protein 5, mitochondrial"
"SERBP1","Q8NC51","ENSG00000142864",26135,"Plasminogen activator inhibitor 1 RNA-binding protein"
"DYNLRB1","Q9NP97","ENSG00000125971",83658,"Dynein light chain roadblock-type 1"
"DYNLRB2","Q8TF09","ENSG00000168589",83657,"Dynein light chain roadblock-type 2"
"LRRC15","Q8TF66","ENSG00000172061",131578,"Leucine-rich repeat-containing protein 15"
"H1-10","Q92522","ENSG00000184897",8971,"Histone H1.10"
"PDLIM5","Q96HC4","ENSG00000163110",10611,"PDZ and LIM domain protein 5"
"CHMP4B","Q9H444","ENSG00000101421",128866,"Charged multivesicular body protein 4b"
NA,NA,NA,NA,NA
"PDLIM7","Q9NR12","ENSG00000196923",9260,"PDZ and LIM domain protein 7"
"CTNNBIP1","Q9NSA3","ENSG00000178585",56998,"Beta-catenin-interacting protein 1"
"SRRM2","Q9UQ35","ENSG00000167978",23524,"Serine/arginine repetitive matrix protein 2"
"SUGT1","Q9Y2Z0","ENSG00000165416",10910,"Protein SGT1 homolog"
"MEMO1","Q9Y316","ENSG00000162959",51072,"Protein MEMO1"
"PSMA2","P25787","ENSG00000106588",5683,"Proteasome subunit alpha type-2"
"IGLV3-9","A0A075B6K5","ENSG00000211670",NA,"Immunoglobulin lambda variable 3-9"
"PRMT1","Q99873","ENSG00000126457",3276,"Protein arginine N-methyltransferase 1"
"UBA6","A0AVT1","ENSG00000033178",55236,"Ubiquitin-like modifier-activating enzyme 6"
"PGP","A6NDG6","ENSG00000184207",283871,"Glycerol-3-phosphate phosphatase"
"AFDN","P55196","ENSG00000130396",4301,"Afadin"
"EIF3C","Q99613","ENSG00000184110",8663,"Eukaryotic translation initiation factor 3 subunit C"
"EIF3CL","B5ME19","ENSG00000205609",728689,"Eukaryotic translation initiation factor 3 subunit C-like protein"
"ELOB","Q15370","ENSG00000103363",6923,"Elongin-B"
"DARS1","P14868","ENSG00000115866",1615,"Aspartate--tRNA ligase, cytoplasmic"
"ATG4B","Q9Y4P1","ENSG00000168397",23192,"Cysteine protease ATG4B"
"CAPZA2","P47755","ENSG00000198898",830,"F-actin-capping protein subunit alpha-2"
"PHB","P35232","ENSG00000167085",5245,"Prohibitin"
"EIF3B","P55884","ENSG00000106263",8662,"Eukaryotic translation initiation factor 3 subunit B"
"BCLAF1","Q9NYF8","ENSG00000029363",9774,"Bcl-2-associated transcription factor 1"
"CTNNA1","P35221","ENSG00000044115",1495,"Catenin alpha-1"
"CTNNA2","P26232","ENSG00000066032",1496,"Catenin alpha-2"
"AKR7A2","O43488","ENSG00000053371",8574,"Aflatoxin B1 aldehyde reductase member 2"
"MVD","P53602","ENSG00000167508",4597,"Diphosphomevalonate decarboxylase"
"NAGK","Q9UJ70","ENSG00000124357",55577,"N-acetyl-D-glucosamine kinase"
"TRAP1","Q12931","ENSG00000126602",10131,"Heat shock protein 75 kDa, mitochondrial"
"CBFB","Q13951","ENSG00000067955",865,"Core-binding factor subunit beta"
"FARSA","Q9Y285","ENSG00000179115",2193,"Phenylalanine--tRNA ligase alpha subunit"
"EVPL","Q92817","ENSG00000167880",2125,"Envoplakin"
"SPINT2","O43291","ENSG00000167642",10653,"Kunitz-type protease inhibitor 2"
"COLGALT1","Q8NBJ5","ENSG00000130309",79709,"Procollagen galactosyltransferase 1"
"RPS19","P39019","ENSG00000105372",6223,"40S ribosomal protein S19"
"MYH14","Q7Z406","ENSG00000105357",79784,"Myosin-14"
NA,"S4R460",NA,NA,"Immunoglobulin heavy variable 3/OR16-9 (non-functional)"
"PARP1","P09874","ENSG00000143799",142,"Poly [ADP-ribose] polymerase 1"
"CTPS1","P17812","ENSG00000171793",1503,"CTP synthase 1"
"MCM3","P25205","ENSG00000112118",4172,"DNA replication licensing factor MCM3"
"SDC4","P31431","ENSG00000124145",6385,"Syndecan-4"
"GMPS","P49915","ENSG00000163655",8833,"GMP synthase [glutamine-hydrolyzing]"
"SF3A1","Q15459","ENSG00000099995",10291,"Splicing factor 3A subunit 1"
"RALY","Q9UKM9","ENSG00000125970",22913,"RNA-binding protein Raly"
"SUCLA2","Q9P2R7","ENSG00000136143",8803,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial"
"ACAT2","Q9BWD1","ENSG00000120437",39,"Acetyl-CoA acetyltransferase, cytosolic"
"SUPT16H","Q9Y5B9","ENSG00000092201",11198,"FACT complex subunit SPT16"
"RBM8A","Q9Y5S9","ENSG00000265241",9939,"RNA-binding protein 8A"
