"symbol","uniprot","ensembl","entrez","name"
"EIF6","P56537","ENSG00000242372",3692,"Eukaryotic translation initiation factor 6"
"TPI1","P60174","ENSG00000111669",7167,"Triosephosphate isomerase"
"EIF3E","P60228","ENSG00000104408",3646,"Eukaryotic translation initiation factor 3 subunit E"
"KRTAP10-5","P60370","ENSG00000241123",386680,"Keratin-associated protein 10-5"
"SEC61B","P60468","ENSG00000106803",10952,"Protein transport protein Sec61 subunit beta"
"ACTB","P60709","ENSG00000075624",60,"Actin, cytoplasmic 1"
"EIF4A1","P60842","ENSG00000161960",1973,"Eukaryotic initiation factor 4A-I"
"EIF4A2","Q14240","ENSG00000156976",1974,"Eukaryotic initiation factor 4A-II"
"RPS20","P60866","ENSG00000008988",6224,"40S ribosomal protein S20"
"CDC42","P60953","ENSG00000070831",998,"Cell division control protein 42 homolog"
"DSTN","P60981","ENSG00000125868",11034,"Destrin"
"ACTR3","P61158","ENSG00000115091",10096,"Actin-related protein 3"
"ACTR2","P61160","ENSG00000138071",10097,"Actin-related protein 2"
"ARF1","P84077","ENSG00000143761",375,"ADP-ribosylation factor 1"
"ARF3","P61204","ENSG00000134287",377,"ADP-ribosylation factor 3"
"RPL15","P61313","ENSG00000174748",6138,"60S ribosomal protein L15"
"HNRNPK","P61978","ENSG00000165119",3190,"Heterogeneous nuclear ribonucleoprotein K"
"YWHAG","P61981","ENSG00000170027",7532,"14-3-3 protein gamma"
"PSMC1","P62191","ENSG00000100764",5700,"26S proteasome regulatory subunit 4"
"RPS8","P62241","ENSG00000142937",6202,"40S ribosomal protein S8"
"YWHAE","P62258","ENSG00000274474",7531,"14-3-3 protein epsilon"
"RPS14","P62263","ENSG00000164587",6208,"40S ribosomal protein S14"
"RPS23","P62266","ENSG00000186468",6228,"40S ribosomal protein S23"
"RPS18","P62269","ENSG00000223367",6222,"40S ribosomal protein S18"
"RPS13","P62277","ENSG00000110700",6207,"40S ribosomal protein S13"
"SNRPF","P62306","ENSG00000139343",6636,"Small nuclear ribonucleoprotein F"
"LSM3","P62310","ENSG00000170860",27258,"U6 snRNA-associated Sm-like protein LSm3"
"SNRPD3","P62318","ENSG00000100028",6634,"Small nuclear ribonucleoprotein Sm D3"
"RPL7A","P62424","ENSG00000280858",6130,"60S ribosomal protein L7a"
"CNBP","P62633","ENSG00000169714",7555,"Cellular nucleic acid-binding protein"
"RPS4X","P62701","ENSG00000198034",6191,"40S ribosomal protein S4, X isoform"
"RPS4Y2","Q8TD47","ENSG00000280969",140032,"40S ribosomal protein S4, Y isoform 2"
"PPP2CA","P67775","ENSG00000113575",5515,"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform"
"PPP2CB","P62714","ENSG00000104695",5516,"Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
"ACTG2","P63267","ENSG00000163017",72,"Actin, gamma-enteric smooth muscle"
"ACTA1","P68133","ENSG00000143632",58,"Actin, alpha skeletal muscle"
"ACTC1","P68032","ENSG00000159251",70,"Actin, alpha cardiac muscle 1"
"ACTA2","P62736","ENSG00000107796",59,"Actin, aortic smooth muscle"
"RPS6","P62753","ENSG00000137154",6194,"40S ribosomal protein S6"
"H4C9","P62805","ENSG00000276180",8294,"Histone H4"
"RPL23","P62829","ENSG00000125691",9349,"60S ribosomal protein L23"
"RPS25","P62851","ENSG00000280831",6230,"40S ribosomal protein S25"
"RPS28","P62857","ENSG00000233927",6234,"40S ribosomal protein S28"
"RPL31","P62899","ENSG00000071082",6160,"60S ribosomal protein L31"
"RPL11","P62913","ENSG00000142676",6135,"60S ribosomal protein L11"
"RPL8","P62917","ENSG00000161016",6132,"60S ribosomal protein L8"
"PPIA","P62937","ENSG00000196262",5478,"Peptidyl-prolyl cis-trans isomerase A"
"FKBP1A","P62942","ENSG00000088832",2280,"Peptidyl-prolyl cis-trans isomerase FKBP1A"
NA,"Q1JUQ3",NA,NA,"FK506 binding protein12"
NA,"Q1JUQ5",NA,NA,"Peptidylprolyl isomerase"
"GNAS","O95467","ENSG00000087460",2778,"Neuroendocrine secretory protein 55"
"GNAO1","P09471","ENSG00000087258",2775,"Guanine nucleotide-binding protein G(o) subunit alpha"
"GNAT2","P19087","ENSG00000134183",2780,"Guanine nucleotide-binding protein G(t) subunit alpha-2"
"GNAT1","P11488","ENSG00000114349",2779,"Guanine nucleotide-binding protein G(t) subunit alpha-1"
"GNAI1","P63096","ENSG00000127955",2770,"Guanine nucleotide-binding protein G(i) subunit alpha-1"
"GNAI3","P08754","ENSG00000065135",2773,"Guanine nucleotide-binding protein G(i) subunit alpha-3"
"GNAT3","A8MTJ3","ENSG00000214415",346562,"Guanine nucleotide-binding protein G(t) subunit alpha-3"
"GNAI2","P04899","ENSG00000114353",2771,"Guanine nucleotide-binding protein G(i) subunit alpha-2"
"GNAL","P38405","ENSG00000141404",2774,"Guanine nucleotide-binding protein G(olf) subunit alpha"
"YWHAZ","P63104","ENSG00000164924",7534,"14-3-3 protein zeta/delta"
"RPS21","P63220","ENSG00000171858",6227,"40S ribosomal protein S21"
"RACK1","P63244","ENSG00000204628",10399,"Receptor of activated protein C kinase 1"
"ACTG1","P63261","ENSG00000184009",71,"Actin, cytoplasmic 2"
"YBX1","P67809","ENSG00000065978",4904,"Y-box-binding protein 1"
"TPM4","P67936","ENSG00000167460",7171,"Tropomyosin alpha-4 chain"
NA,"Q5VTE0",NA,NA,"Putative elongation factor 1-alpha-like 3"
"EEF1A1","P68104","ENSG00000156508",1915,"Elongation factor 1-alpha 1"
"TUBA4A","P68366","ENSG00000127824",7277,"Tubulin alpha-4A chain"
"TUBB4B","P68371","ENSG00000188229",10383,"Tubulin beta-4B chain"
"TUBB4A","P04350","ENSG00000104833",10382,"Tubulin beta-4A chain"
"HBB","P68871","ENSG00000244734",3043,"Hemoglobin subunit beta"
"HBA2","P69905","ENSG00000188536",3040,"Hemoglobin subunit alpha"
"HBA2","P69905","ENSG00000188536",3040,"Hemoglobin subunit alpha"
"CCT2","P78371","ENSG00000166226",10576,"T-complex protein 1 subunit beta"
"GSTO1","P78417","ENSG00000148834",9446,"Glutathione S-transferase omega-1"
"PRKDC","P78527","ENSG00000253729",5591,"DNA-dependent protein kinase catalytic subunit"
"DCD","P81605","ENSG00000161634",117159,"Dermcidin"
"SARNP","P82979","ENSG00000205323",84324,"SAP domain-containing ribonucleoprotein"
"SRSF3","P84103","ENSG00000112081",6428,"Serine/arginine-rich splicing factor 3"
"FKBP3","Q00688","ENSG00000100442",2287,"Peptidyl-prolyl cis-trans isomerase FKBP3"
"HNRNPU","Q00839","ENSG00000153187",3192,"Heterogeneous nuclear ribonucleoprotein U"
"U2AF1","Q01081","ENSG00000160201",7307,"Splicing factor U2AF 35 kDa subunit"
"U2AF1L4","Q8WU68","ENSG00000161265",199746,"Splicing factor U2AF 26 kDa subunit"
"FABP5","Q01469","ENSG00000164687",2171,"Fatty acid-binding protein 5"
"CAP1","Q01518","ENSG00000131236",10487,"Adenylyl cyclase-associated protein 1"
"PFKP","Q01813","ENSG00000067057",5214,"ATP-dependent 6-phosphofructokinase, platelet type"
"PFKL","P17858","ENSG00000141959",5211,"ATP-dependent 6-phosphofructokinase, liver type"
"TAGLN","Q01995","ENSG00000149591",6876,"Transgelin"
"DSG1","Q02413","ENSG00000134760",1828,"Desmoglein-1"
"FKBP4","Q02790","ENSG00000004478",2288,"Peptidyl-prolyl cis-trans isomerase FKBP4"
"RPL6","Q02878","ENSG00000089009",6128,"60S ribosomal protein L6"
"AKAP12","Q02952","ENSG00000131016",9590,"A-kinase anchor protein 12"
"TAP1","Q03518","ENSG00000232367",6890,"Antigen peptide transporter 1"
"YWHAH","Q04917","ENSG00000128245",7533,"14-3-3 protein eta"
"PLP2","Q04941","ENSG00000102007",5355,"Proteolipid protein 2"
"EEF1A2","Q05639","ENSG00000101210",1917,"Elongation factor 1-alpha 2"
"PSME1","Q06323","ENSG00000284916",5720,"Proteasome activator complex subunit 1"
"TGM3","Q08188","ENSG00000125780",7053,"Protein-glutamine gamma-glutamyltransferase E"
"DHX9","Q08211","ENSG00000135829",1660,"ATP-dependent RNA helicase A"
"LGALS3BP","Q08380","ENSG00000108679",3959,"Galectin-3-binding protein"
"DSC1","Q08554","ENSG00000134765",1823,"Desmocollin-1"
"SSRP1","Q08945","ENSG00000149136",6749,"FACT complex subunit SSRP1"
"RBBP4","Q09028","ENSG00000162521",5928,"Histone-binding protein RBBP4"
"RBBP7","Q16576","ENSG00000102054",5931,"Histone-binding protein RBBP7"
"AHNAK","Q09666","ENSG00000124942",79026,"Neuroblast differentiation-associated protein AHNAK"
"AP1B1","Q10567","ENSG00000100280",162,"AP-1 complex subunit beta-1"
"SCRN1","Q12765","ENSG00000136193",9805,"Secernin-1"
"TWF1","Q12792","ENSG00000151239",5756,"Twinfilin-1"
"SF3A3","Q12874","ENSG00000183431",10946,"Splicing factor 3A subunit 3"
"ILF3","Q12906","ENSG00000129351",3609,"Interleukin enhancer-binding factor 3"
"HNRNPA0","Q13151","ENSG00000177733",10949,"Heterogeneous nuclear ribonucleoprotein A0"
"PAK2","Q13177","ENSG00000180370",5062,"Serine/threonine-protein kinase PAK 2"
"CBX3","Q13185","ENSG00000122565",11335,"Chromobox protein homolog 3"
"PSMD2","Q13200","ENSG00000175166",5708,"26S proteasome non-ATPase regulatory subunit 2"
"SRSF9","Q13242","ENSG00000111786",8683,"Serine/arginine-rich splicing factor 9"
"SRSF6","Q13247","ENSG00000124193",6431,"Serine/arginine-rich splicing factor 6"
"SRSF5","Q13243","ENSG00000100650",6430,"Serine/arginine-rich splicing factor 5"
"SRSF4","Q08170","ENSG00000116350",6429,"Serine/arginine-rich splicing factor 4"
"TRIM28","Q13263","ENSG00000130726",10155,"Transcription intermediary factor 1-beta"
"EIF3I","Q13347","ENSG00000084623",8668,"Eukaryotic translation initiation factor 3 subunit I"
"DYNC1I2","Q13409","ENSG00000077380",1781,"Cytoplasmic dynein 1 intermediate chain 2"
"PDAP1","Q13442","ENSG00000106244",11333,"28 kDa heat- and acid-stable phosphoprotein"
"TUBB2A","Q13885","ENSG00000137267",7280,"Tubulin beta-2A chain"
"DYNC1H1","Q14204","ENSG00000197102",1778,"Cytoplasmic dynein 1 heavy chain 1"
"CTTN","Q14247","ENSG00000288401",2017,"Src substrate cortactin"
"FLNC","Q14315","ENSG00000128591",2318,"Filamin-C"
"GANAB","Q14697","ENSG00000089597",23193,"Neutral alpha-glucosidase AB"
"LASP1","Q14847","ENSG00000002834",3927,"LIM and SH3 domain protein 1"
"KARS1","Q15046","ENSG00000065427",3735,"Lysine--tRNA ligase"
"EIF4H","Q15056","ENSG00000106682",7458,"Eukaryotic translation initiation factor 4H"
"PDIA6","Q15084","ENSG00000143870",10130,"Protein disulfide-isomerase A6"
"PAFAH1B3","Q15102","ENSG00000079462",5050,"Platelet-activating factor acetylhydrolase IB subunit alpha1"
"PLEC","Q15149","ENSG00000178209",5339,"Plectin"
"PPA1","Q15181","ENSG00000180817",5464,"Inorganic pyrophosphatase"
"RCN1","Q15293","ENSG00000049449",5954,"Reticulocalbin-1"
"SF3B3","Q15393","ENSG00000189091",23450,"Splicing factor 3B subunit 3"
"SEC23B","Q15437","ENSG00000101310",10483,"Protein transport protein Sec23B"
"SF3A1","Q15459","ENSG00000099995",10291,"Splicing factor 3A subunit 1"
"MAPRE1","Q15691","ENSG00000101367",22919,"Microtubule-associated protein RP/EB family member 1"
"ELAVL1","Q15717","ENSG00000066044",1994,"ELAV-like protein 1"
"DPYSL2","Q16555","ENSG00000092964",1808,"Dihydropyrimidinase-related protein 2"
"DPYSL3","Q14195","ENSG00000113657",1809,"Dihydropyrimidinase-related protein 3"
"CRMP1","Q14194","ENSG00000072832",1400,"Dihydropyrimidinase-related protein 1"
"DBN1","Q16643","ENSG00000113758",1627,"Drebrin"
"FSCN1","Q16658","ENSG00000075618",6624,"Fascin"
"LRRFIP1","Q32MZ4","ENSG00000124831",9208,"Leucine-rich repeat flightless-interacting protein 1"
"FAM98B","Q52LJ0","ENSG00000171262",283742,"Protein FAM98B"
"TCEAL3","Q969E4","ENSG00000196507",85012,"Transcription elongation factor A protein-like 3"
"TCEAL5","Q5H9L2","ENSG00000204065",340543,"Transcription elongation factor A protein-like 5"
"TCEAL6","Q6IPX3","ENSG00000204071",158931,"Transcription elongation factor A protein-like 6"
"RALY","Q9UKM9","ENSG00000125970",22913,"RNA-binding protein Raly"
"KPRP","Q5T749","ENSG00000203786",448834,"Keratinocyte proline-rich protein"
"C1orf68","Q5T750","ENSG00000198854",100129271,"Skin-specific protein 32"
"TPM2","P07951","ENSG00000198467",7169,"Tropomyosin beta chain"
"H3-2","Q5TEC6","ENSG00000273213",440686,"Histone HIST2H3PS2"
"SND1","Q7KZF4","ENSG00000197157",27044,"Staphylococcal nuclease domain-containing protein 1"
"GET4","Q7L5D6","ENSG00000239857",51608,"Golgi to ER traffic protein 4 homolog"
"DSG4","Q86SJ6","ENSG00000175065",147409,"Desmoglein-4"
"GLRX5","Q86SX6","ENSG00000182512",51218,"Glutaredoxin-related protein 5, mitochondrial"
"TXNDC5","Q8NBS9","ENSG00000239264",81567,"Thioredoxin domain-containing protein 5"
"CCDC50","Q8IVM0","ENSG00000152492",152137,"Coiled-coil domain-containing protein 50"
"SERBP1","Q8NC51","ENSG00000142864",26135,"Plasminogen activator inhibitor 1 RNA-binding protein"
"PLBD2","Q8NHP8","ENSG00000151176",196463,"Putative phospholipase B-like 2"
"DTD1","Q8TEA8","ENSG00000125821",92675,"D-aminoacyl-tRNA deacylase 1"
"DYNLRB1","Q9NP97","ENSG00000125971",83658,"Dynein light chain roadblock-type 1"
"DYNLRB2","Q8TF09","ENSG00000168589",83657,"Dynein light chain roadblock-type 2"
"PDCD6IP","Q8WUM4","ENSG00000170248",10015,"Programmed cell death 6-interacting protein"
"H1-10","Q92522","ENSG00000184897",8971,"Histone H1.10"
"FIG4","Q92562","ENSG00000112367",9896,"Polyphosphoinositide phosphatase"
"TFG","Q92734","ENSG00000114354",10342,"Protein TFG"
"GGH","Q92820","ENSG00000137563",8836,"Gamma-glutamyl hydrolase"
"RPL36AL","Q969Q0","ENSG00000165502",6166,"60S ribosomal protein L36a-like"
"RPL36A","P83881","ENSG00000241343",6173,"60S ribosomal protein L36a"
NA,"H7BZ11",NA,NA,"RPL36A-HNRNPH2 readthrough"
"PDLIM5","Q96HC4","ENSG00000163110",10611,"PDZ and LIM domain protein 5"
"GMPPA","Q96IJ6","ENSG00000144591",29926,"Mannose-1-phosphate guanyltransferase alpha"
"PAWR","Q96IZ0","ENSG00000177425",5074,"PRKC apoptosis WT1 regulator protein"
"CCT7","Q99832","ENSG00000135624",10574,"T-complex protein 1 subunit eta"
"CORO1B","Q9BR76","ENSG00000172725",57175,"Coronin-1B"
"PYM1","Q9BRP8","ENSG00000170473",84305,"Partner of Y14 and mago"
"ERP44","Q9BS26","ENSG00000023318",23071,"Endoplasmic reticulum resident protein 44"
"TUBB6","Q9BUF5","ENSG00000176014",84617,"Tubulin beta-6 chain"
"ACAT2","Q9BWD1","ENSG00000120437",39,"Acetyl-CoA acetyltransferase, cytosolic"
"RBM4","Q9BWF3","ENSG00000173933",5936,"RNA-binding protein 4"
"RBM4B","Q9BQ04","ENSG00000173914",83759,"RNA-binding protein 4B"
"CHMP4B","Q9H444","ENSG00000101421",128866,"Charged multivesicular body protein 4b"
"EPS8L2","Q9H6S3","ENSG00000177106",64787,"Epidermal growth factor receptor kinase substrate 8-like protein 2"
NA,NA,NA,NA,NA
"GRPEL1","Q9HAV7","ENSG00000109519",80273,"GrpE protein homolog 1, mitochondrial"
"NIT2","Q9NQR4","ENSG00000114021",56954,"Omega-amidase NIT2"
"PDLIM7","Q9NR12","ENSG00000196923",9260,"PDZ and LIM domain protein 7"
"PHPT1","Q9NRX4","ENSG00000054148",29085,"14 kDa phosphohistidine phosphatase"
"MYOF","Q9NZM1","ENSG00000138119",26509,"Myoferlin"
"CALML5","Q9NZT1","ENSG00000178372",51806,"Calmodulin-like protein 5"
"CWC15","Q9P013","ENSG00000150316",51503,"Spliceosome-associated protein CWC15 homolog"
"GNG12","Q9UBI6","ENSG00000172380",55970,"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12"
"CTSZ","Q9UBR2","ENSG00000101160",1522,"Cathepsin Z"
"RNF14","Q9UBS8","ENSG00000013561",9604,"E3 ubiquitin-protein ligase RNF14"
"TJP2","Q9UDY2","ENSG00000119139",9414,"Tight junction protein ZO-2"
"SEPTIN9","Q9UHD8","ENSG00000184640",10801,"Septin-9"
"BAIAP2L1","Q9UHR4","ENSG00000006453",55971,"Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1"
"RAB21","Q9UL25","ENSG00000080371",23011,"Ras-related protein Rab-21"
"G3BP2","Q9UN86","ENSG00000138757",9908,"Ras GTPase-activating protein-binding protein 2"
"NSFL1C","Q9UNZ2","ENSG00000088833",55968,"NSFL1 cofactor p47"
"SRRM2","Q9UQ35","ENSG00000167978",23524,"Serine/arginine repetitive matrix protein 2"
"PA2G4","Q9UQ80","ENSG00000170515",5036,"Proliferation-associated protein 2G4"
"RUVBL2","Q9Y230","ENSG00000183207",10856,"RuvB-like 2"
"RUVBL1","Q9Y265","ENSG00000284901",8607,"RuvB-like 1"
"NUDC","Q9Y266","ENSG00000090273",10726,"Nuclear migration protein nudC"
"SUGT1","Q9Y2Z0","ENSG00000165416",10910,"Protein SGT1 homolog"
"MEMO1","Q9Y316","ENSG00000162959",51072,"Protein MEMO1"
"LUC7L2","Q9Y383","ENSG00000146963",51631,"Putative RNA-binding protein Luc7-like 2"
NA,NA,NA,NA,NA
"RPL36","Q9Y3U8","ENSG00000130255",25873,"60S ribosomal protein L36"
"SAMHD1","Q9Y3Z3","ENSG00000101347",25939,"Deoxynucleoside triphosphate triphosphohydrolase SAMHD1"
"SUPT16H","Q9Y5B9","ENSG00000092201",11198,"FACT complex subunit SPT16"
"UCHL3","P15374","ENSG00000118939",7347,"Ubiquitin carboxyl-terminal hydrolase isozyme L3"
"SRP19","P09132","ENSG00000153037",6728,"Signal recognition particle 19 kDa protein"
"CAPRIN1","Q14444","ENSG00000135387",4076,"Caprin-1"
"IVD","P26440","ENSG00000128928",3712,"Isovaleryl-CoA dehydrogenase, mitochondrial"
"PPP1R18","Q6NYC8","ENSG00000230341",170954,"Phostensin"
"IGHG2","P01859","ENSG00000274497",NA,"Immunoglobulin heavy constant gamma 2"
"IGHG4","P01861","ENSG00000277016",NA,"Immunoglobulin heavy constant gamma 4"
"GNL1","P36915","ENSG00000229470",2794,"Guanine nucleotide-binding protein-like 1"
"PGP","A6NDG6","ENSG00000184207",283871,"Glycerol-3-phosphate phosphatase"
"SNRPN","P63162","ENSG00000128739",6638,"Small nuclear ribonucleoprotein-associated protein N"
"SNRPB","P14678","ENSG00000125835",6628,"Small nuclear ribonucleoprotein-associated proteins B and B'"
"SNU13","P55769","ENSG00000100138",4809,"NHP2-like protein 1"
"CTNNB1","P35222","ENSG00000168036",1499,"Catenin beta-1"
"DNAJB2","P25686","ENSG00000135924",3300,"DnaJ homolog subfamily B member 2"
"GNB2","P62879","ENSG00000172354",2783,"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2"
"GNB4","Q9HAV0","ENSG00000114450",59345,"Guanine nucleotide-binding protein subunit beta-4"
"GNB1","P62873","ENSG00000078369",2782,"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1"
"GNB3","P16520","ENSG00000111664",2784,"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3"
"KRT4","P19013","ENSG00000170477",3851,"Keratin, type II cytoskeletal 4"
"ABCE1","P61221","ENSG00000164163",6059,"ATP-binding cassette sub-family E member 1"
"FGB","P02675","ENSG00000171564",2244,"Fibrinogen beta chain"
"DOCK2","Q92608","ENSG00000134516",1794,"Dedicator of cytokinesis protein 2"
"HSD17B4","P51659","ENSG00000133835",3295,"Peroxisomal multifunctional enzyme type 2"
"BCLAF1","Q9NYF8","ENSG00000029363",9774,"Bcl-2-associated transcription factor 1"
"PSMC3","P17980","ENSG00000165916",5702,"26S proteasome regulatory subunit 6A"
"ACAT1","P24752","ENSG00000075239",38,"Acetyl-CoA acetyltransferase, mitochondrial"
"RBM39","Q14498","ENSG00000131051",9584,"RNA-binding protein 39"
"CKB","P12277","ENSG00000166165",1152,"Creatine kinase B-type"
"ARHGDIA","P52565","ENSG00000141522",396,"Rho GDP-dissociation inhibitor 1"
"EVPL","Q92817","ENSG00000167880",2125,"Envoplakin"
"PGRMC2","O15173","ENSG00000164040",10424,"Membrane-associated progesterone receptor component 2"
"KIF4A","O95239","ENSG00000090889",24137,"Chromosome-associated kinesin KIF4A"
"KIF4B","Q2VIQ3","ENSG00000226650",285643,"Chromosome-associated kinesin KIF4B"
"MSN","P26038","ENSG00000147065",4478,"Moesin"
"PSMB6","P28072","ENSG00000142507",5694,"Proteasome subunit beta type-6"
"TXLNA","P40222","ENSG00000084652",200081,"Alpha-taxilin"
"TMPO","P42167","ENSG00000120802",7112,"Lamina-associated polypeptide 2, isoforms beta/gamma"
"ALDH9A1","P49189","ENSG00000143149",223,"4-trimethylaminobutyraldehyde dehydrogenase"
"BID","P55957","ENSG00000015475",637,"BH3-interacting domain death agonist"
"RBX1","P62877","ENSG00000100387",9978,"E3 ubiquitin-protein ligase RBX1"
"RBM3","P98179","ENSG00000102317",5935,"RNA-binding protein 3"
"PABPN1","Q86U42","ENSG00000100836",8106,"Polyadenylate-binding protein 2"
"LSM14A","Q8ND56","ENSG00000262860",26065,"Protein LSM14 homolog A"
"WDR77","Q9BQA1","ENSG00000116455",79084,"Methylosome protein 50"
"S100A14","Q9HCY8","ENSG00000189334",57402,"Protein S100-A14"
"CFL2","Q9Y281","ENSG00000165410",1073,"Cofilin-2"
"TLN1","Q9Y490","ENSG00000137076",7094,"Talin-1"
"RBM8A","Q9Y5S9","ENSG00000265241",9939,"RNA-binding protein 8A"
"ENAH","Q8N8S7","ENSG00000154380",55740,"Protein enabled homolog"
"EVL","Q9UI08","ENSG00000196405",51466,"Ena/VASP-like protein"
"TP53","P04637","ENSG00000141510",7157,"Cellular tumor antigen p53"
"STOML2","Q9UJZ1","ENSG00000165283",30968,"Stomatin-like protein 2, mitochondrial"
"DARS1","P14868","ENSG00000115866",1615,"Aspartate--tRNA ligase, cytoplasmic"
"FLG","P20930","ENSG00000143631",2312,"Filaggrin"
"KRT83","P78385","ENSG00000170523",3889,"Keratin, type II cuticular Hb3"
"KRT34","O76011","ENSG00000131737",3885,"Keratin, type I cuticular Ha4"
"EXOSC4","Q9NPD3","ENSG00000178896",54512,"Exosome complex component RRP41"
"SNW1","Q13573","ENSG00000100603",22938,"SNW domain-containing protein 1"
"DDX5","P17844","ENSG00000108654",1655,"Probable ATP-dependent RNA helicase DDX5"
"LMNB2","Q03252","ENSG00000176619",84823,"Lamin-B2"
"EIF3J","O75822","ENSG00000104131",8669,"Eukaryotic translation initiation factor 3 subunit J"
"TXN","P10599","ENSG00000136810",7295,"Thioredoxin"
"KHDRBS1","Q07666","ENSG00000121774",10657,"KH domain-containing, RNA-binding, signal transduction-associated protein 1"
"KRT32","Q14532","ENSG00000108759",3882,"Keratin, type I cuticular Ha2"
"ACTBL2","Q562R1","ENSG00000169067",345651,"Beta-actin-like protein 2"
"SPART","Q8N0X7","ENSG00000133104",23111,"Spartin"
"KRT35","Q92764","ENSG00000197079",3886,"Keratin, type I cuticular Ha5"
"VPS35","Q96QK1","ENSG00000069329",55737,"Vacuolar protein sorting-associated protein 35"
"CPPED1","Q9BRF8","ENSG00000103381",55313,"Serine/threonine-protein phosphatase CPPED1"
"TNKS1BP1","Q9C0C2","ENSG00000149115",85456,"182 kDa tankyrase-1-binding protein"
